6065	mwts04_d04_t345678_a01_loose	4	345678	loose	1	exps/mwts04/inputs/dmd/width02_orrn.dmd	exps/mwts04/inputs/mix/mwts04_ash01.mix	exps/mwts04/inputs/mix/mwts04_345678.bnd	exps/mwts04/inputs/mix/mwts04_loose.wkd	exps/mwts04/inputs/dmd/base.min	1.5	3	1	100000	0.4	gurobi	1800	0.02	not	run
733	mwts04_d01_t1478_a01_tight	1	1478	tight	1	exps/mwts04/inputs/dmd/width02_bethldrp.dmd	exps/mwts04/inputs/mix/mwts04_ash01.mix	exps/mwts04/inputs/mix/mwts04_1478.bnd	exps/mwts04/inputs/mix/mwts04_tight.wkd	exps/mwts04/inputs/dmd/base.min	1.5	3	1	100000	0.4	gurobi	1800	0.02	not	run
4122	mwts04_d03_t12468_a02_loose	3	12468	loose	2	exps/mwts04/inputs/dmd/width02_tp1.dmd	exps/mwts04/inputs/mix/mwts04_ash02.mix	exps/mwts04/inputs/mix/mwts04_12468.bnd	exps/mwts04/inputs/mix/mwts04_loose.wkd	exps/mwts04/inputs/dmd/base.min	1.5	3	1	100000	0.4	gurobi	1800	0.02	not	run
3757	mwts04_d03_t1378_a01_tight	3	1378	tight	1	exps/mwts04/inputs/dmd/width02_tp1.dmd	exps/mwts04/inputs/mix/mwts04_ash01.mix	exps/mwts04/inputs/mix/mwts04_1378.bnd	exps/mwts04/inputs/mix/mwts04_tight.wkd	exps/mwts04/inputs/dmd/base.min	1.5	3	1	100000	0.4	gurobi	1800	0.02	not	run
7796	mwts04_d06_t37_a02_tight	6	37	tight	2	exps/mwts04/inputs/dmd/nhcl-ld.dmd	exps/mwts04/inputs/mix/mwts04_ash02.mix	exps/mwts04/inputs/mix/mwts04_37.bnd	exps/mwts04/inputs/mix/mwts04_tight.wkd	exps/mwts04/inputs/dmd/base.min	1.5	3	1	100000	0.4	gurobi	1800	0.02	not	run
5894	mwts04_d04_t45678_a02_tight	4	45678	tight	2	exps/mwts04/inputs/dmd/width02_orrn.dmd	exps/mwts04/inputs/mix/mwts04_ash02.mix	exps/mwts04/inputs/mix/mwts04_45678.bnd	exps/mwts04/inputs/mix/mwts04_tight.wkd	exps/mwts04/inputs/dmd/base.min	1.5	3	1	100000	0.4	gurobi	1800	0.02	not	run
4038	mwts04_d03_t12345_a02_loose	3	12345	loose	2	exps/mwts04/inputs/dmd/width02_tp1.dmd	exps/mwts04/inputs/mix/mwts04_ash02.mix	exps/mwts04/inputs/mix/mwts04_12345.bnd	exps/mwts04/inputs/mix/mwts04_loose.wkd	exps/mwts04/inputs/dmd/base.min	1.5	3	1	100000	0.4	gurobi	1800	0.02	not	run
6577	mwts04_d05_t356_a01_tight	5	356	tight	1	exps/mwts04/inputs/dmd/width02_tecrn.dmd	exps/mwts04/inputs/mix/mwts04_ash01.mix	exps/mwts04/inputs/mix/mwts04_356.bnd	exps/mwts04/inputs/mix/mwts04_tight.wkd	exps/mwts04/inputs/dmd/base.min	1.5	3	1	100000	0.4	gurobi	1800	0.02	not	run
8033	mwts04_d06_t246_a01_loose	6	246	loose	1	exps/mwts04/inputs/dmd/nhcl-ld.dmd	exps/mwts04/inputs/mix/mwts04_ash01.mix	exps/mwts04/inputs/mix/mwts04_246.bnd	exps/mwts04/inputs/mix/mwts04_loose.wkd	exps/mwts04/inputs/dmd/base.min	1.5	3	1	100000	0.4	gurobi	1800	0.02	not	run
1764	mwts04_d02_t125_a02_loose	2	125	loose	2	exps/mwts04/inputs/dmd/width02_pacu.dmd	exps/mwts04/inputs/mix/mwts04_ash02.mix	exps/mwts04/inputs/mix/mwts04_125.bnd	exps/mwts04/inputs/mix/mwts04_loose.wkd	exps/mwts04/inputs/dmd/base.min	1.5	3	1	100000	0.4	gurobi	1800	0.02	not	run
5697	mwts04_d04_t13458_a01_moderate	4	13458	moderate	1	exps/mwts04/inputs/dmd/width02_orrn.dmd	exps/mwts04/inputs/mix/mwts04_ash01.mix	exps/mwts04/inputs/mix/mwts04_13458.bnd	exps/mwts04/inputs/mix/mwts04_moderate.wkd	exps/mwts04/inputs/dmd/base.min	1.5	3	1	100000	0.4	gurobi	1800	0.02	not	run
5086	mwts04_d04_t456_a02_moderate	4	456	moderate	2	exps/mwts04/inputs/dmd/width02_orrn.dmd	exps/mwts04/inputs/mix/mwts04_ash02.mix	exps/mwts04/inputs/mix/mwts04_456.bnd	exps/mwts04/inputs/mix/mwts04_moderate.wkd	exps/mwts04/inputs/dmd/base.min	1.5	3	1	100000	0.4	gurobi	1800	0.02	not	run
680	mwts04_d01_t1358_a02_tight	1	1358	tight	2	exps/mwts04/inputs/dmd/width02_bethldrp.dmd	exps/mwts04/inputs/mix/mwts04_ash02.mix	exps/mwts04/inputs/mix/mwts04_1358.bnd	exps/mwts04/inputs/mix/mwts04_tight.wkd	exps/mwts04/inputs/dmd/base.min	1.5	3	1	100000	0.4	gurobi	1800	0.02	not	run
5994	mwts04_d04_t134567_a02_loose	4	134567	loose	2	exps/mwts04/inputs/dmd/width02_orrn.dmd	exps/mwts04/inputs/mix/mwts04_ash02.mix	exps/mwts04/inputs/mix/mwts04_134567.bnd	exps/mwts04/inputs/mix/mwts04_loose.wkd	exps/mwts04/inputs/dmd/base.min	1.5	3	1	100000	0.4	gurobi	1800	0.02	not	run
7568	mwts04_d05_t234578_a02_tight	5	234578	tight	2	exps/mwts04/inputs/dmd/width02_tecrn.dmd	exps/mwts04/inputs/mix/mwts04_ash02.mix	exps/mwts04/inputs/mix/mwts04_234578.bnd	exps/mwts04/inputs/mix/mwts04_tight.wkd	exps/mwts04/inputs/dmd/base.min	1.5	3	1	100000	0.4	gurobi	1800	0.02	not	run
4491	mwts04_d03_t145678_a01_moderate	3	145678	moderate	1	exps/mwts04/inputs/dmd/width02_tp1.dmd	exps/mwts04/inputs/mix/mwts04_ash01.mix	exps/mwts04/inputs/mix/mwts04_145678.bnd	exps/mwts04/inputs/mix/mwts04_moderate.wkd	exps/mwts04/inputs/dmd/base.min	1.5	3	1	100000	0.4	gurobi	1800	0.02	not	run
461	mwts04_d01_t356_a01_loose	1	356	loose	1	exps/mwts04/inputs/dmd/width02_bethldrp.dmd	exps/mwts04/inputs/mix/mwts04_ash01.mix	exps/mwts04/inputs/mix/mwts04_356.bnd	exps/mwts04/inputs/mix/mwts04_loose.wkd	exps/mwts04/inputs/dmd/base.min	1.5	3	1	100000	0.4	gurobi	1800	0.02	not	run
3110	mwts04_d03_t12_a02_tight	3	12	tight	2	exps/mwts04/inputs/dmd/width02_tp1.dmd	exps/mwts04/inputs/mix/mwts04_ash02.mix	exps/mwts04/inputs/mix/mwts04_12.bnd	exps/mwts04/inputs/mix/mwts04_tight.wkd	exps/mwts04/inputs/dmd/base.min	1.5	3	1	100000	0.4	gurobi	1800	0.02	not	run
45	mwts04_d01_t8_a01_moderate	1	8	moderate	1	exps/mwts04/inputs/dmd/width02_bethldrp.dmd	exps/mwts04/inputs/mix/mwts04_ash01.mix	exps/mwts04/inputs/mix/mwts04_8.bnd	exps/mwts04/inputs/mix/mwts04_moderate.wkd	exps/mwts04/inputs/dmd/base.min	1.5	3	1	100000	0.4	gurobi	1800	0.02	not	run
8129	mwts04_d06_t367_a01_loose	6	367	loose	1	exps/mwts04/inputs/dmd/nhcl-ld.dmd	exps/mwts04/inputs/mix/mwts04_ash01.mix	exps/mwts04/inputs/mix/mwts04_367.bnd	exps/mwts04/inputs/mix/mwts04_loose.wkd	exps/mwts04/inputs/dmd/base.min	1.5	3	1	100000	0.4	gurobi	1800	0.02	not	run
4241	mwts04_d03_t15678_a01_loose	3	15678	loose	1	exps/mwts04/inputs/dmd/width02_tp1.dmd	exps/mwts04/inputs/mix/mwts04_ash01.mix	exps/mwts04/inputs/mix/mwts04_15678.bnd	exps/mwts04/inputs/mix/mwts04_loose.wkd	exps/mwts04/inputs/dmd/base.min	1.5	3	1	100000	0.4	gurobi	1800	0.02	not	run
3707	mwts04_d03_t1345_a01_loose	3	1345	loose	1	exps/mwts04/inputs/dmd/width02_tp1.dmd	exps/mwts04/inputs/mix/mwts04_ash01.mix	exps/mwts04/inputs/mix/mwts04_1345.bnd	exps/mwts04/inputs/mix/mwts04_loose.wkd	exps/mwts04/inputs/dmd/base.min	1.5	3	1	100000	0.4	gurobi	1800	0.02	not	run
6544	mwts04_d05_t268_a02_moderate	5	268	moderate	2	exps/mwts04/inputs/dmd/width02_tecrn.dmd	exps/mwts04/inputs/mix/mwts04_ash02.mix	exps/mwts04/inputs/mix/mwts04_268.bnd	exps/mwts04/inputs/mix/mwts04_moderate.wkd	exps/mwts04/inputs/dmd/base.min	1.5	3	1	100000	0.4	gurobi	1800	0.02	not	run
5573	mwts04_d04_t12346_a01_loose	4	12346	loose	1	exps/mwts04/inputs/dmd/width02_orrn.dmd	exps/mwts04/inputs/mix/mwts04_ash01.mix	exps/mwts04/inputs/mix/mwts04_12346.bnd	exps/mwts04/inputs/mix/mwts04_loose.wkd	exps/mwts04/inputs/dmd/base.min	1.5	3	1	100000	0.4	gurobi	1800	0.02	not	run
2367	mwts04_d02_t2458_a01_moderate	2	2458	moderate	1	exps/mwts04/inputs/dmd/width02_pacu.dmd	exps/mwts04/inputs/mix/mwts04_ash01.mix	exps/mwts04/inputs/mix/mwts04_2458.bnd	exps/mwts04/inputs/mix/mwts04_moderate.wkd	exps/mwts04/inputs/dmd/base.min	1.5	3	1	100000	0.4	gurobi	1800	0.02	not	run
4560	mwts04_d03_t1234678_a02_loose	3	1234678	loose	2	exps/mwts04/inputs/dmd/width02_tp1.dmd	exps/mwts04/inputs/mix/mwts04_ash02.mix	exps/mwts04/inputs/mix/mwts04_1234678.bnd	exps/mwts04/inputs/mix/mwts04_loose.wkd	exps/mwts04/inputs/dmd/base.min	1.5	3	1	100000	0.4	gurobi	1800	0.02	not	run
8084	mwts04_d06_t345_a02_tight	6	345	tight	2	exps/mwts04/inputs/dmd/nhcl-ld.dmd	exps/mwts04/inputs/mix/mwts04_ash02.mix	exps/mwts04/inputs/mix/mwts04_345.bnd	exps/mwts04/inputs/mix/mwts04_tight.wkd	exps/mwts04/inputs/dmd/base.min	1.5	3	1	100000	0.4	gurobi	1800	0.02	not	run
2424	mwts04_d02_t3457_a02_loose	2	3457	loose	2	exps/mwts04/inputs/dmd/width02_pacu.dmd	exps/mwts04/inputs/mix/mwts04_ash02.mix	exps/mwts04/inputs/mix/mwts04_3457.bnd	exps/mwts04/inputs/mix/mwts04_loose.wkd	exps/mwts04/inputs/dmd/base.min	1.5	3	1	100000	0.4	gurobi	1800	0.02	not	run
6295	mwts04_d05_t48_a01_tight	5	48	tight	1	exps/mwts04/inputs/dmd/width02_tecrn.dmd	exps/mwts04/inputs/mix/mwts04_ash01.mix	exps/mwts04/inputs/mix/mwts04_48.bnd	exps/mwts04/inputs/mix/mwts04_tight.wkd	exps/mwts04/inputs/dmd/base.min	1.5	3	1	100000	0.4	gurobi	1800	0.02	not	run
3860	mwts04_d03_t2358_a02_tight	3	2358	tight	2	exps/mwts04/inputs/dmd/width02_tp1.dmd	exps/mwts04/inputs/mix/mwts04_ash02.mix	exps/mwts04/inputs/mix/mwts04_2358.bnd	exps/mwts04/inputs/mix/mwts04_tight.wkd	exps/mwts04/inputs/dmd/base.min	1.5	3	1	100000	0.4	gurobi	1800	0.02	not	run
141	mwts04_d01_t36_a01_moderate	1	36	moderate	1	exps/mwts04/inputs/dmd/width02_bethldrp.dmd	exps/mwts04/inputs/mix/mwts04_ash01.mix	exps/mwts04/inputs/mix/mwts04_36.bnd	exps/mwts04/inputs/mix/mwts04_moderate.wkd	exps/mwts04/inputs/dmd/base.min	1.5	3	1	100000	0.4	gurobi	1800	0.02	not	run
5958	mwts04_d04_t123678_a02_loose	4	123678	loose	2	exps/mwts04/inputs/dmd/width02_orrn.dmd	exps/mwts04/inputs/mix/mwts04_ash02.mix	exps/mwts04/inputs/mix/mwts04_123678.bnd	exps/mwts04/inputs/mix/mwts04_loose.wkd	exps/mwts04/inputs/dmd/base.min	1.5	3	1	100000	0.4	gurobi	1800	0.02	not	run
2966	mwts04_d02_t234567_a02_tight	2	234567	tight	2	exps/mwts04/inputs/dmd/width02_pacu.dmd	exps/mwts04/inputs/mix/mwts04_ash02.mix	exps/mwts04/inputs/mix/mwts04_234567.bnd	exps/mwts04/inputs/mix/mwts04_tight.wkd	exps/mwts04/inputs/dmd/base.min	1.5	3	1	100000	0.4	gurobi	1800	0.02	not	run
6546	mwts04_d05_t268_a02_loose	5	268	loose	2	exps/mwts04/inputs/dmd/width02_tecrn.dmd	exps/mwts04/inputs/mix/mwts04_ash02.mix	exps/mwts04/inputs/mix/mwts04_268.bnd	exps/mwts04/inputs/mix/mwts04_loose.wkd	exps/mwts04/inputs/dmd/base.min	1.5	3	1	100000	0.4	gurobi	1800	0.02	not	run
8698	mwts04_d06_t12458_a02_moderate	6	12458	moderate	2	exps/mwts04/inputs/dmd/nhcl-ld.dmd	exps/mwts04/inputs/mix/mwts04_ash02.mix	exps/mwts04/inputs/mix/mwts04_12458.bnd	exps/mwts04/inputs/mix/mwts04_moderate.wkd	exps/mwts04/inputs/dmd/base.min	1.5	3	1	100000	0.4	gurobi	1800	0.02	not	run
2886	mwts04_d02_t123568_a02_loose	2	123568	loose	2	exps/mwts04/inputs/dmd/width02_pacu.dmd	exps/mwts04/inputs/mix/mwts04_ash02.mix	exps/mwts04/inputs/mix/mwts04_123568.bnd	exps/mwts04/inputs/mix/mwts04_loose.wkd	exps/mwts04/inputs/dmd/base.min	1.5	3	1	100000	0.4	gurobi	1800	0.02	not	run
1856	mwts04_d02_t167_a02_tight	2	167	tight	2	exps/mwts04/inputs/dmd/width02_pacu.dmd	exps/mwts04/inputs/mix/mwts04_ash02.mix	exps/mwts04/inputs/mix/mwts04_167.bnd	exps/mwts04/inputs/mix/mwts04_tight.wkd	exps/mwts04/inputs/dmd/base.min	1.5	3	1	100000	0.4	gurobi	1800	0.02	not	run
7189	mwts04_d05_t12567_a01_tight	5	12567	tight	1	exps/mwts04/inputs/dmd/width02_tecrn.dmd	exps/mwts04/inputs/mix/mwts04_ash01.mix	exps/mwts04/inputs/mix/mwts04_12567.bnd	exps/mwts04/inputs/mix/mwts04_tight.wkd	exps/mwts04/inputs/dmd/base.min	1.5	3	1	100000	0.4	gurobi	1800	0.02	not	run
8010	mwts04_d06_t236_a02_loose	6	236	loose	2	exps/mwts04/inputs/dmd/nhcl-ld.dmd	exps/mwts04/inputs/mix/mwts04_ash02.mix	exps/mwts04/inputs/mix/mwts04_236.bnd	exps/mwts04/inputs/mix/mwts04_loose.wkd	exps/mwts04/inputs/dmd/base.min	1.5	3	1	100000	0.4	gurobi	1800	0.02	not	run
